,pfx_x,pfx_z,launch_speed,release_speed,release_spin_rate,total_movement,strikeout,hbp_bb,home_run,pitch_type_CH,pitch_type_CS,pitch_type_CU,pitch_type_EP,pitch_type_FA,pitch_type_FC,pitch_type_FF,pitch_type_FO,pitch_type_FS,pitch_type_KC,pitch_type_KN,pitch_type_SI,pitch_type_SL,pitch_type_ST,pitch_type_SV
1043,0.4625,0.198125,86.4,85.3,2414.3125,0.503149844107101,0.0743801652892562,0.01652892561983471,0.01652892561983471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1045,0.09258064516129033,0.9203225806451614,82.3,87.3,2091.032258064516,0.9249674741869848,0.14285714285714285,0.01098901098901099,0.01098901098901099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1046,0.18697368421052632,0.8917105263157894,81.0,93.4,2434.0526315789475,0.9111019818492547,0.037383177570093455,0.014018691588785047,0.007009345794392523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1047,0.0007100591715976329,0.7657396449704141,84.6,91.2,2299.603550295858,0.765739974184085,0.02004008016032064,0.026052104208416832,0.008016032064128256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1049,0.5781666666666666,1.1996666666666667,79.6,92.3,2601.483333333333,1.3317194920686395,0.07080504364694472,0.015518913676042677,0.012609117361784675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1050,0.00916666666666667,0.69375,82.5,89.8,2610.125,0.6938105579174892,0.041666666666666664,0.047619047619047616,0.005952380952380952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1051,0.1025,0.634264705882353,84.0,87.8,2125.8970588235293,0.6424935541529018,0.029556650246305417,0.014778325123152709,0.0049261083743842365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1052,0.2905263157894737,0.5700584795321638,81.9,86.6,2158.9766081871344,0.639822014510854,0.040160642570281124,0.014056224899598393,0.006024096385542169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1053,0.18,0.6458064516129032,85.8,88.1,2226.3225806451615,0.6704222348228384,0.05042016806722689,0.03361344537815126,0.025210084033613446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1054,0.26069444444444445,0.47961805555555553,82.1,88.8,2607.690972222222,0.5458892493712342,0.05580865603644647,0.015945330296127564,0.00683371298405467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1055,0.039999999999999994,0.7329824561403508,85.0,89.6,2162.184210526316,0.7340730760690937,0.046153846153846156,0.021538461538461538,0.015384615384615385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1056,0.06016666666666667,0.5835,84.0,86.6,2381.35,0.5865937928224078,0.03902439024390244,0.024390243902439025,0.004878048780487805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1057,0.18407407407407406,0.7351851851851853,82.3,85.0,2231.222222222222,0.7578789621450136,0.056338028169014086,0.028169014084507043,0.014084507042253521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1058,0.08329113924050632,0.8263924050632911,81.7,88.0,2252.753164556962,0.8305792081567369,0.05714285714285714,0.023376623376623377,0.012987012987012988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1059,0.1106878306878307,0.835925925925926,83.0,83.3,2006.2222222222222,0.8432223606484203,0.07580645161290323,0.025806451612903226,0.008064516129032258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1060,0.06109004739336493,0.614265402843602,83.2,87.3,2207.445497630332,0.6172956982039776,0.04833333333333333,0.015,0.005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1062,0.38263157894736843,0.5276315789473685,85.9,89.0,2570.657894736842,0.6517683701363924,0.047619047619047616,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1063,0.15262745098039215,0.8636470588235293,83.2,88.2,2383.470588235294,0.8770298632357422,0.06357615894039735,0.018543046357615896,0.009271523178807948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1064,0.19244897959183674,0.5928571428571429,82.8,91.1,2577.285714285714,0.6233106782196771,0.042682926829268296,0.03048780487804878,0.006097560975609756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1065,0.11612903225806452,0.0635483870967742,77.4,83.9,2511.9032258064517,0.13237956653425045,0.10909090909090909,0.03636363636363636,0.00909090909090909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1067,0.3768831168831169,0.3362337662337662,82.2,87.5,2499.4805194805194,0.5050683412641066,0.04678362573099415,0.02046783625730994,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1069,0.3346808510638298,0.512127659574468,85.2,90.8,2205.340425531915,0.611789188994078,0.04477611940298507,0.0,0.007462686567164179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1070,0.06925233644859813,0.5880373831775701,83.5,90.4,2303.9439252336447,0.592101216109133,0.016835016835016835,0.026936026936026935,0.006734006734006734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1072,0.15380597014925373,0.873955223880597,84.1,91.6,2207.134328358209,0.8873860545454484,0.062162162162162166,0.032432432432432434,0.013513513513513514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1074,0.2404,0.568,82.3,88.3,2573.84,0.6167788582628299,0.03125,0.020833333333333332,0.010416666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1075,0.1762608695652174,0.7417391304347826,83.2,91.1,2431.808695652174,0.7623941446247039,0.022792022792022793,0.02849002849002849,0.002849002849002849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,0.29733333333333334,0.3623333333333333,85.0,87.3,2119.733333333333,0.4687137245222882,0.045454545454545456,0.02727272727272727,0.01818181818181818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1077,0.22287179487179487,0.6463076923076924,84.1,87.5,2257.1589743589743,0.6836559588605003,0.03464566929133858,0.023622047244094488,0.0031496062992125984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1079,0.31195488721804515,0.6147368421052632,82.4,91.8,2577.624060150376,0.6893600196564743,0.08977035490605428,0.012526096033402923,0.0020876826722338203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1080,0.0909433962264151,0.7422641509433963,86.1,89.8,2477.622641509434,0.7478146635984853,0.03205128205128205,0.038461538461538464,0.00641025641025641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1081,0.329,0.54825,87.1,87.6,1954.325,0.6393896014950509,0.04861111111111111,0.013888888888888888,0.006944444444444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1082,0.02222222222222222,1.0023809523809524,82.8,89.8,2147.8571428571427,1.002627249209116,0.042682926829268296,0.012195121951219513,0.006097560975609756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1084,0.405,0.5005555555555555,87.0,92.4,2421.5555555555557,0.6438795416827054,0.041666666666666664,0.0,0.013888888888888888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1085,0.3211538461538461,0.26615384615384613,80.9,87.9,2520.230769230769,0.41710629667015753,0.03773584905660377,0.018867924528301886,0.012578616352201259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1086,0.27762886597938147,0.5945360824742268,84.2,89.5,2447.6701030927834,0.6561638062167083,0.0199203187250996,0.00796812749003984,0.01593625498007968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1087,0.09777777777777778,0.6670370370370371,84.6,92.0,2347.4814814814813,0.6741653377371979,0.038461538461538464,0.0,0.009615384615384616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1088,0.31264367816091954,0.4881609195402299,82.0,90.0,2574.080459770115,0.5796957416268912,0.05830903790087463,0.014577259475218658,0.0058309037900874635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,0.2691764705882353,0.43541176470588233,80.9,84.0,2231.5176470588235,0.5118978190641466,0.0755813953488372,0.014534883720930232,0.005813953488372093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1094,0.43523809523809526,0.9845238095238096,81.5,91.1,2395.3333333333335,1.0764382616136234,0.07462686567164178,0.022388059701492536,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1095,0.3642105263157895,0.5621052631578948,79.0,88.0,2651.7368421052633,0.6697847671819884,0.0390625,0.03125,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1096,0.32375,0.09928571428571428,80.5,85.2,2403.8214285714284,0.338632124231037,0.0931899641577061,0.007168458781362007,0.007168458781362007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1097,0.012156862745098036,0.44529411764705884,83.9,89.0,2075.6862745098038,0.44546003246405375,0.19345238095238096,0.008928571428571428,0.008928571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1098,0.05417721518987342,1.290126582278481,80.4,85.2,2175.1772151898736,1.291263632627855,0.021645021645021644,0.004329004329004329,0.004329004329004329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1099,0.003703703703703705,0.9496296296296296,82.0,85.2,2258.037037037037,0.9496368521132867,0.06060606060606061,0.020202020202020204,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1100,0.029705882352941183,0.6741176470588236,80.8,89.5,2333.6470588235293,0.6747718440498918,0.06451612903225806,0.021505376344086023,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1101,0.016061946902654868,0.756504424778761,85.1,88.7,2157.3451327433627,0.7566749175492391,0.053735255570117955,0.01834862385321101,0.01310615989515072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1102,0.35150000000000003,1.064,85.8,88.5,2405.4,1.120557115902621,0.014084507042253521,0.04225352112676056,0.014084507042253521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1103,0.18777777777777777,0.9641269841269842,84.0,86.2,2450.095238095238,0.9822430123696245,0.05825242718446602,0.03398058252427184,0.009708737864077669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1105,0.1880188679245283,1.2906603773584906,86.0,92.3,2566.698113207547,1.3042834447997806,0.04356435643564356,0.03564356435643564,0.007920792079207921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1106,0.02393939393939394,0.7278787878787879,84.8,88.8,2249.1666666666665,0.728272355939781,0.09243697478991597,0.02100840336134454,0.0021008403361344537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1107,0.2717543859649123,0.5503508771929825,83.2,86.0,2129.719298245614,0.613788672360652,0.0273972602739726,0.0228310502283105,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1109,0.24372549019607842,0.6435294117647059,81.4,89.0,2563.156862745098,0.6881367730164891,0.0625,0.05113636363636364,0.011363636363636364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1110,0.10513888888888889,0.6890277777777778,81.1,90.2,2025.486111111111,0.6970032026513027,0.020100502512562814,0.010050251256281407,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1111,0.06823529411764706,0.5698529411764706,79.5,87.5,2359.3088235294117,0.5739237143826659,0.05128205128205128,0.021367521367521368,0.004273504273504274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1112,0.08550847457627118,0.6990677966101695,85.1,87.4,2039.0677966101696,0.704277987361353,0.07122507122507123,0.005698005698005698,0.014245014245014245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1113,0.09710227272727273,0.8676704545454546,80.7,89.3,2228.2698863636365,0.8730869768012334,0.05596330275229358,0.023853211009174313,0.007339449541284404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1116,0.15177570093457945,0.575607476635514,85.3,88.7,2420.570093457944,0.5952813037152156,0.13245033112582782,0.026490066225165563,0.019867549668874173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1118,0.3972222222222222,0.547962962962963,85.1,93.5,2433.296296296296,0.6767931017721074,0.04779411764705882,0.029411764705882353,0.007352941176470588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1119,0.38358490566037734,0.577311320754717,85.6,86.2,2331.443396226415,0.693127506972589,0.038303693570451436,0.028727770177838577,0.009575923392612859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1120,0.18866666666666668,0.39511111111111114,86.8,86.3,2284.5777777777776,0.4378446085480189,0.11261261261261261,0.03153153153153153,0.009009009009009009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1121,0.5530769230769231,0.2119230769230769,76.7,86.8,2592.230769230769,0.592288336347071,0.10457516339869281,0.026143790849673203,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1124,0.14559139784946237,0.575483870967742,81.7,90.7,2513.956989247312,0.5936148085010827,0.022388059701492536,0.022388059701492536,0.0037313432835820895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1125,0.22133333333333335,0.3916,82.1,88.5,2235.84,0.4498210804802777,0.03861003861003861,0.023166023166023165,0.007722007722007722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1126,0.3261538461538461,0.8364835164835165,82.8,91.8,2467.5604395604396,0.8978201405123278,0.05733558178752108,0.021922428330522766,0.0016863406408094434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,0.38738255033557045,0.9831543624161074,80.8,88.1,2351.6979865771814,1.0567202754950402,0.07900677200902935,0.01580135440180587,0.013544018058690745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1128,0.12000000000000001,1.0296774193548388,83.9,89.3,2308.8709677419356,1.0366463176654035,0.04081632653061224,0.0,0.04081632653061224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1129,0.3870149253731343,0.39089552238805975,81.5,88.8,2487.716417910448,0.5500725969220852,0.1044776119402985,0.023880597014925373,0.0029850746268656717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1130,0.24773006134969328,0.9150920245398773,82.8,85.9,2603.4846625766872,0.948031432323219,0.0661764705882353,0.014705882352941176,0.024509803921568627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1132,0.10733333333333332,0.6293333333333333,79.3,93.9,2587.7,0.6384206206639075,0.07142857142857142,0.007936507936507936,0.007936507936507936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1133,0.24170731707317072,0.5773170731707318,78.4,92.3,2489.081300813008,0.6258733339112079,0.09190371991247265,0.019693654266958426,0.00437636761487965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1135,0.2515873015873016,1.0007936507936508,80.4,87.5,2423.4444444444443,1.0319322176329528,0.051771117166212535,0.01907356948228883,0.008174386920980926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1136,0.202987012987013,0.9079220779220779,78.9,89.7,2144.818181818182,0.9303366202723257,0.026119402985074626,0.026119402985074626,0.0037313432835820895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1138,0.5051428571428571,0.6442857142857144,82.0,84.2,2314.2285714285713,0.8187022583058521,0.02054794520547945,0.02054794520547945,0.00684931506849315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1141,0.23642857142857143,0.6242857142857143,81.3,87.0,2293.9285714285716,0.6675560818755079,0.01818181818181818,0.00909090909090909,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1143,0.32799999999999996,0.9484,82.3,91.1,2428.96,1.0035170950213055,0.05517241379310345,0.013793103448275862,0.006896551724137931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1144,0.2768965517241379,0.8195172413793104,79.5,90.3,2560.151724137931,0.8650319122868665,0.05588822355289421,0.027944111776447105,0.001996007984031936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1146,0.31790697674418605,0.2746511627906977,84.0,86.4,2135.279069767442,0.4201167779140828,0.03529411764705882,0.029411764705882353,0.011764705882352941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1147,0.08756,0.771,78.0,86.9,2158.412,0.7759560255581498,0.04,0.02074074074074074,0.005925925925925926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1149,0.6160162601626016,1.2728455284552846,85.3,94.1,2576.0569105691056,1.4140762964187368,0.04297994269340974,0.034383954154727794,0.022922636103151862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1151,0.30034482758620695,1.1917241379310346,81.7,92.8,2306.862068965517,1.2289887861104576,0.029411764705882353,0.0392156862745098,0.0196078431372549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1152,1.13775,0.9814999999999999,79.7,92.1,2121.4,1.502603511409447,0.08130081300813008,0.024390243902439025,0.032520325203252036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1153,0.6582456140350877,1.2494736842105263,83.3,96.0,2293.6491228070176,1.4122576875099868,0.03684210526315789,0.08421052631578947,0.005263157894736842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1156,0.6352777777777778,1.3141666666666667,89.5,89.2,1969.3333333333333,1.4596615644443234,0.02,0.04,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1157,0.8223041474654378,1.5097695852534563,84.8,93.6,2438.73732718894,1.7191824543937313,0.053019145802650956,0.03829160530191458,0.016200294550810016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1159,0.6405357142857142,1.0582142857142858,85.3,95.6,2226.75,1.2369735145771334,0.03164556962025317,0.02531645569620253,0.006329113924050633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1160,0.8532000000000001,1.357,78.8,96.2,2359.1,1.6029345713409515,0.04678362573099415,0.06432748538011696,0.005847953216374269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1162,0.6814851485148514,1.3752475247524754,83.9,91.9,2305.4059405940593,1.5348380246736524,0.05337078651685393,0.019662921348314606,0.0056179775280898875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1163,0.5608000000000001,1.2937333333333334,85.4,91.2,1995.0666666666666,1.4100505585892225,0.03255813953488372,0.009302325581395349,0.013953488372093023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1164,0.7133012820512821,1.4279487179487178,83.5,92.7,2151.1378205128203,1.59619430523586,0.059837728194726165,0.02738336713995943,0.013184584178498986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1165,0.4792,1.4287999999999998,82.2,93.1,2309.72,1.5070176110450733,0.07368421052631578,0.021052631578947368,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1166,0.6103703703703703,1.3818518518518519,87.0,97.5,2283.6666666666665,1.5106510283624262,0.043478260869565216,0.07905138339920949,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1168,0.6388823529411765,1.3775882352941176,83.3,92.1,2250.6205882352942,1.5185256029848213,0.04625346901017576,0.02127659574468085,0.012025901942645698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1169,0.6012707182320441,1.4464640883977902,82.1,92.3,2380.403314917127,1.566456139069246,0.03535353535353535,0.020202020202020204,0.008417508417508417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,0.9834210526315789,1.3519736842105263,83.0,94.0,2341.8026315789475,1.6718103389908756,0.0958904109589041,0.0273972602739726,0.0091324200913242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1171,0.26269230769230767,1.4396153846153845,87.3,92.1,2374.980769230769,1.4633863823823194,0.02717391304347826,0.043478260869565216,0.03260869565217391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1172,0.519478672985782,1.4761137440758292,85.9,94.7,2203.274881516588,1.564854586578776,0.03272727272727273,0.024242424242424242,0.0048484848484848485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1173,0.4872727272727273,1.405,83.2,93.6,2614.318181818182,1.4870977475417686,0.08641975308641975,0.037037037037037035,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1176,0.29916666666666664,1.28375,85.4,95.8,2085.2916666666665,1.3181482302626075,0.07207207207207207,0.02702702702702703,0.009009009009009009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1177,0.6832692307692307,1.1698557692307694,84.3,93.3,2079.653846153846,1.354776499101786,0.04153846153846154,0.02,0.012307692307692308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1178,0.9172,1.3356000000000001,86.1,94.4,2156.26,1.6202108504759496,0.0472972972972973,0.006756756756756757,0.006756756756756757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1180,0.5754166666666667,1.4191666666666667,86.9,92.0,2768.4583333333335,1.5313844612165672,0.03896103896103896,0.03896103896103896,0.025974025974025976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1181,0.060425531914893624,1.0685106382978724,88.4,90.7,2331.148936170213,1.0702178418728239,0.032,0.024,0.016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1182,1.0770394736842106,1.3760526315789474,83.1,91.8,2243.1513157894738,1.7474366577216205,0.05439330543933055,0.0397489539748954,0.008368200836820083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1183,0.04172413793103448,1.1599137931034484,83.2,95.5,2398.8706896551726,1.1606639957876344,0.0425531914893617,0.02127659574468085,0.007978723404255319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1184,0.7518055555555556,1.3879166666666665,86.2,96.8,2378.5694444444443,1.5784562923867447,0.07076923076923076,0.03538461538461538,0.006153846153846154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1185,0.15961538461538463,1.4526923076923077,85.3,93.3,2536.730769230769,1.461434915360352,0.07894736842105263,0.008771929824561403,0.017543859649122806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1186,0.4061688311688311,1.3678571428571429,84.2,93.8,2430.1103896103896,1.4268869200740333,0.04067796610169491,0.0423728813559322,0.010169491525423728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1187,0.7079166666666666,1.2758333333333334,83.9,94.2,2171.0416666666665,1.459073919096935,0.02666666666666667,0.013333333333333334,0.013333333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1188,0.49099502487562185,1.5596517412935325,84.8,91.5,2178.218905472637,1.6351115156381721,0.02631578947368421,0.03333333333333333,0.007017543859649123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1189,0.753030303030303,1.5159848484848486,82.7,96.1,2651.931818181818,1.6927092774949688,0.043701799485861184,0.028277634961439587,0.015424164524421594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1190,0.32666666666666666,1.1688888888888889,85.2,94.0,1902.4814814814815,1.2136771999502225,0.011363636363636364,0.022727272727272728,0.011363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1191,0.6414285714285715,1.1314285714285715,80.1,92.4,2205.3214285714284,1.300600332342644,0.10619469026548672,0.008849557522123894,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1192,0.6936678200692041,1.3657093425605535,84.0,94.6,2323.833910034602,1.5317757841657966,0.02629016553067186,0.034079844206426485,0.0038948393378773127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1194,0.4268,1.4888,86.4,97.2,2350.36,1.5487684397610897,0.0273972602739726,0.0684931506849315,0.0273972602739726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1195,0.5707792207792208,1.3048051948051949,88.1,95.2,2097.7922077922076,1.4241859131672232,0.04230769230769231,0.06153846153846154,0.015384615384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1196,0.17534246575342466,1.3953424657534246,87.1,93.1,2345.6301369863013,1.4063163147142033,0.04797047970479705,0.03874538745387454,0.00922509225092251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1198,0.6723232323232323,1.4071717171717173,85.5,91.8,2011.20202020202,1.5595354341372172,0.04032258064516129,0.0456989247311828,0.013440860215053764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1199,0.6019512195121951,1.1447560975609756,84.0,90.3,2022.9146341463415,1.2933722563806807,0.02459016393442623,0.028688524590163935,0.012295081967213115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1200,0.8122727272727274,1.300909090909091,83.1,88.9,2351.5,1.5336725355436838,0.024390243902439025,0.07317073170731707,0.012195121951219513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,0.8513523131672598,1.2416725978647687,81.9,93.4,2199.5338078291816,1.5055070911236146,0.06747230614300101,0.026183282980866064,0.006042296072507553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1203,0.5118181818181818,1.3209090909090908,81.2,97.9,2368.937062937063,1.4166011004111037,0.056466302367941715,0.029143897996357013,0.007285974499089253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1204,0.2647222222222222,0.9805,87.4,90.5,1887.4611111111112,1.015607259199279,0.025745257452574527,0.03387533875338753,0.008130081300813009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1206,1.1234831460674157,1.2175280898876404,85.1,89.5,2118.9101123595506,1.6566801227644956,0.01893939393939394,0.05303030303030303,0.011363636363636364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1207,0.47753424657534244,1.042876712328767,86.8,94.5,2505.349315068493,1.147009500296287,0.022727272727272728,0.03925619834710744,0.004132231404958678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
